"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49"
0.176741014181751,0.248391939926218,0.277000609816631,0.296837852689923,0.296378439136757,0.312829407169994,0.312838625740333,0.333219113958635,0.335933085214006,0.348312636707419,0.34049122037358,0.333910488279064,0.329199088567664,0.321950647535013,0.319192109776475,0.335404278713489,0.325834533643744,0.316264788573999,0.30987589968511,0.29050576981498,0.27162485905907,0.27496176046176,0.271224386724387,0.231315295815296,0.226299422799423,0.216299422799423,0.212966089466089,0.22201911976912,0.214083333333333,0.208083333333333,0.21275,0.20025,0.194416666666667,0.17775,0.16775,0.14975,0.119083333333333,0.117833333333333,0.107833333333333,0.0805,0.0805,0.06,0.05,0.05,0.04,0.03,0.02,0.01,0
0.17970351103076,0.211877848569218,0.225467518482854,0.249620253388454,0.262585201333413,0.270119613908417,0.288522063948368,0.310755970342679,0.323631811734303,0.311373208528381,0.304292400447573,0.330374436869174,0.320659986421265,0.330968753468753,0.325207930957931,0.314374597624598,0.281387223887224,0.262949134199134,0.260252164502164,0.265585497835498,0.260569624819625,0.260569624819625,0.252295815295815,0.248992784992785,0.248992784992785,0.241629148629149,0.244798701298701,0.236965367965368,0.232166666666667,0.226333333333333,0.1965,0.163333333333333,0.140666666666667,0.140666666666667,0.169298701298701,0.150632034632035,0.141298701298701,0.1365,0.1325,0.119166666666667,0.0773333333333333,0.0673333333333333,0.0673333333333333,0.0673333333333333,0.0573333333333333,0.03,0.02,0.01,0
0.168611123692535,0.294083560674712,0.309597667664801,0.316996690134479,0.299612833514152,0.289594231324862,0.343747001369985,0.255809490704228,0.278851111851112,0.281009613072113,0.291256116081774,0.311755857568358,0.333181986994487,0.314098653661154,0.306887531450031,0.273927043544691,0.276488659706307,0.274170237387884,0.269711074328721,0.27047594997595,0.231766233766234,0.237366522366522,0.231118446368446,0.165479557479557,0.165479557479557,0.165479557479557,0.160680856180856,0.160680856180856,0.150680856180856,0.131166666666667,0.131166666666667,0.139833333333333,0.139833333333333,0.129833333333333,0.129833333333333,0.129833333333333,0.129833333333333,0.120166666666667,0.110166666666667,0.109833333333333,0.109833333333333,0.0998333333333333,0.0898333333333333,0.0793333333333333,0.0606666666666667,0.0333333333333333,0.0233333333333333,0.01,0
0.184660750674033,0.259587103160802,0.273743139450025,0.276957490031642,0.256703057004837,0.357301143259041,0.363878822230282,0.364047887749644,0.287894727820005,0.278442192132212,0.303885626450844,0.278457055022272,0.258530801390983,0.260052623302623,0.266529082029082,0.241571817071817,0.222206737706738,0.232640911376205,0.220526303761598,0.220526303761598,0.209953071438366,0.209953071438366,0.201679261914556,0.213746272303548,0.212066905316905,0.221983571983572,0.227583860583861,0.233750527250527,0.233750527250527,0.18100910853852,0.141675775205187,0.131675775205187,0.131675775205187,0.126877073906486,0.133833333333333,0.0965,0.0965,0.0965,0.0865,0.0865,0.0765,0.0526666666666667,0.0626666666666667,0.0526666666666667,0.0433333333333333,0.0333333333333333,0.02,0.01,0
0.208410848311252,0.203238503248051,0.240689876089534,0.252433406677717,0.27381685459978,0.265706940398959,0.258649057453111,0.234707499530288,0.251441945710984,0.312358409405599,0.321293762940953,0.285669173860409,0.297673204387717,0.283344200058713,0.275368102082615,0.262509035223548,0.241958659283698,0.251265303782332,0.249605158730159,0.245605158730159,0.239204906204906,0.239204906204906,0.235204906204906,0.243871572871573,0.20603823953824,0.19225873015873,0.19225873015873,0.189243145743146,0.161166666666667,0.169833333333333,0.164,0.154,0.172349206349206,0.136349206349206,0.13168253968254,0.12168253968254,0.12168253968254,0.102,0.0886666666666667,0.0786666666666667,0.06,0.05,0.04,0.03,0.03,0.03,0.02,0.01,0
0.162417669423473,0.178656455063929,0.263400156543709,0.254457548841823,0.258792306367979,0.266166411766308,0.28140512286599,0.284417794642048,0.30134171792754,0.310663987901246,0.30408624725461,0.309851353881429,0.323313094313094,0.318297221297221,0.285488638009923,0.256176020215001,0.271171032292516,0.287071111458137,0.250296134800808,0.284354256854257,0.282817893217893,0.28148455988456,0.290869480519481,0.28128373015873,0.28128373015873,0.285950396825397,0.278940115440115,0.255106782106782,0.259773448773449,0.255440115440115,0.239011544011544,0.240166666666667,0.226333333333333,0.207666666666667,0.189,0.170333333333333,0.1285,0.1285,0.101166666666667,0.0911666666666667,0.0766666666666667,0.058,0.048,0.0526666666666667,0.0486666666666667,0.0386666666666667,0.0286666666666667,0.01,0
0.191968743950991,0.241178182240009,0.271820005564546,0.292585913306023,0.262813235272968,0.289588704307469,0.280775953365029,0.261629196385315,0.288818443789215,0.306321689088163,0.315269780399279,0.317334540355899,0.336253343261677,0.308967810405968,0.304967810405968,0.293141606054764,0.28732703174019,0.316314508927256,0.314281252298899,0.3344848003848,0.287456228956229,0.277456228956229,0.276583213083213,0.24868253968254,0.23818253968254,0.241015873015873,0.259515873015873,0.259515873015873,0.25418253968254,0.212349206349206,0.202349206349206,0.192349206349206,0.163015873015873,0.182349206349206,0.178349206349206,0.176666666666667,0.158,0.164,0.142,0.123333333333333,0.104666666666667,0.0946666666666667,0.0673333333333333,0.04,0.04,0.03,0.02,0.01,0
0.207482308060939,0.24528897829584,0.178414853225901,0.194570717499544,0.240109881085712,0.278770223937257,0.297610899158988,0.296789960957932,0.299343140715224,0.303753279710502,0.337859070744865,0.335908836914719,0.30489855977356,0.294486194361194,0.294962384837385,0.276914765789766,0.256005674880675,0.259005674880675,0.265658078033078,0.247655122655123,0.247655122655123,0.261321789321789,0.260750360750361,0.235999278499278,0.219246031746032,0.219246031746032,0.219246031746032,0.200579365079365,0.189746031746032,0.171746031746032,0.167298701298701,0.163298701298701,0.163298701298701,0.144632034632035,0.125965367965368,0.126632034632035,0.107965367965368,0.097965367965368,0.087965367965368,0.077965367965368,0.0731666666666667,0.0731666666666667,0.0905,0.0846666666666667,0.0573333333333333,0.03,0.02,0.01,0
0.160502625684572,0.254656434807438,0.277283232580559,0.276786518813522,0.294106418997207,0.305995413485037,0.331073548344796,0.291208532995539,0.335312491250017,0.319343002753689,0.293624147534834,0.316155460666147,0.319506111535523,0.30594158311546,0.310471671039957,0.308157919308074,0.285950127100282,0.281366793766949,0.271366793766949,0.264457764560861,0.259842379945476,0.235008325111421,0.227634976134976,0.185583694083694,0.185583694083694,0.178531746031746,0.177198412698413,0.177198412698413,0.172515873015873,0.152015873015873,0.13868253968254,0.156015873015873,0.156015873015873,0.1615,0.128333333333333,0.128333333333333,0.101,0.0873333333333333,0.0773333333333333,0.0773333333333333,0.0773333333333333,0.0773333333333333,0.0666666666666667,0.0586666666666667,0.04,0.03,0.02,0.01,0
0.201438271977455,0.214896814998585,0.259867959750401,0.295201866779255,0.305993834463662,0.325736771036729,0.337823610377376,0.363130473800693,0.382735052375234,0.365284952813011,0.362064563192295,0.35097014368739,0.362440081054211,0.354869133483264,0.361961672586673,0.366125827875828,0.375014716764717,0.372279396529397,0.362709651459651,0.341800560550561,0.282663863913864,0.282663863913864,0.270219114219114,0.252219114219114,0.232219114219114,0.227552447552448,0.214219114219114,0.212400932400932,0.200694444444444,0.200361111111111,0.176694444444444,0.180583333333333,0.135666666666667,0.117,0.116666666666667,0.106666666666667,0.0966666666666667,0.0833333333333333,0.0833333333333333,0.0733333333333333,0.0733333333333333,0.0633333333333333,0.0633333333333333,0.0533333333333333,0.04,0.03,0.02,0.01,0
