"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32"
0.288132331071807,0.266552698794471,0.343901019009518,0.323473099016102,0.259864368292032,0.262273059826628,0.302288037192226,0.346770883190224,0.345124151942334,0.328736499191045,0.334797105251651,0.309696896818109,0.28554921509467,0.24435553223432,0.24435553223432,0.214788578424942,0.208824609733701,0.193673094582185,0.163011063011063,0.148869648869649,0.148869648869649,0.0909090909090909,0.0909090909090909,0.0757575757575758,0.0606060606060606,0.110858585858586,0.115151515151515,0.0606060606060606,0.0454545454545455,0.0303030303030303,0.0151515151515152,0
0.161826894710943,0.222972152015864,0.294494658168161,0.253950887929898,0.355580218059695,0.32444295640724,0.231911089079319,0.225604559308472,0.278129811833724,0.267137492137492,0.210336969427879,0.210328392146574,0.216097118369846,0.217171717171717,0.211111111111111,0.183838383838384,0.188888888888889,0.194949494949495,0.201767676767677,0.185858585858586,0.170707070707071,0.142424242424242,0.101010101010101,0.101010101010101,0.0808080808080808,0.0757575757575758,0.0757575757575758,0.0606060606060606,0.0454545454545455,0.0303030303030303,0.0151515151515152,0
0.196251926699478,0.20004614957138,0.314241685863984,0.191169069213804,0.25108874813304,0.36026027430007,0.327516333933446,0.273391754808867,0.234014218105127,0.199758420591754,0.210532831366165,0.235402005436718,0.24103379785198,0.25547138047138,0.267117058026149,0.253715728715729,0.243722943722944,0.193470418470418,0.219083694083694,0.192929292929293,0.167424242424242,0.167424242424242,0.110858585858586,0.110858585858586,0.0957070707070707,0.0957070707070707,0.0454545454545455,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.0151515151515152,0
0.185010823226282,0.161980423437692,0.215163557685846,0.313900697039945,0.33071449484493,0.364288725073039,0.286606885530101,0.247023851569306,0.286922841468296,0.282111037111037,0.273020128020128,0.285678420905694,0.263628122719032,0.248196248196248,0.235401635401635,0.193458393458393,0.156565656565657,0.156565656565657,0.182828282828283,0.145454545454545,0.145454545454545,0.145454545454545,0.145454545454545,0.145454545454545,0.104040404040404,0.104040404040404,0.0757575757575758,0.0606060606060606,0.0454545454545455,0.0303030303030303,0.0151515151515152,0
0.186031322625109,0.322398182137353,0.354755339649049,0.299100100957516,0.333729401361606,0.283482807876747,0.211543383664596,0.251608655093504,0.248835317320166,0.262759078743927,0.261037643613401,0.262353835838684,0.253567933631729,0.169300144300144,0.149098124098124,0.149098124098124,0.176233110324019,0.204906204906205,0.180074555074555,0.172246272246272,0.181926406926407,0.140512265512266,0.113780663780664,0.0888888888888889,0.0606060606060606,0.0757575757575758,0.0757575757575758,0.0606060606060606,0.0454545454545455,0.0303030303030303,0.0151515151515152,0
0.203273415060912,0.261944417499983,0.315811951620188,0.254586320708262,0.158673434822114,0.200076747340615,0.200076747340615,0.200243762085867,0.233743386243386,0.238288840788841,0.228679317315681,0.212840190112917,0.241231579867943,0.261088154269972,0.261026936026936,0.26542809042809,0.26542809042809,0.26542809042809,0.24522607022607,0.22502405002405,0.203535353535354,0.183333333333333,0.183333333333333,0.168181818181818,0.168181818181818,0.126767676767677,0.111616161616162,0.0606060606060606,0.0454545454545455,0.0303030303030303,0.0151515151515152,0
0.194083327260907,0.279762684215619,0.282799331788832,0.274068789595901,0.342185666971839,0.350164879312607,0.357356420193987,0.353542052743256,0.375698924763096,0.364268807049556,0.372526738792336,0.349922631339744,0.318862025279138,0.266482901465076,0.236796901190841,0.21814064162549,0.220533619018467,0.181565656565657,0.172474747474747,0.172474747474747,0.172474747474747,0.158585858585859,0.165656565656566,0.163636363636364,0.163636363636364,0.148484848484848,0.107070707070707,0.0868686868686869,0.0717171717171717,0.0565656565656566,0.0151515151515152,0
0.231538274117474,0.229235331598582,0.313736501476731,0.338646552102988,0.301391935191424,0.328856943186398,0.292574630096912,0.258594300662037,0.249820718089317,0.224928943197543,0.211956324523169,0.126974876974877,0.221937174778084,0.221937174778084,0.216133193405921,0.21010101010101,0.219119769119769,0.18496436223709,0.152693602693603,0.147138047138047,0.147138047138047,0.132323232323232,0.132323232323232,0.132323232323232,0.104040404040404,0.0888888888888889,0.0606060606060606,0.0606060606060606,0.0454545454545455,0.0303030303030303,0.0151515151515152,0
0.149606149229513,0.206897614075743,0.270087373933874,0.258237835622746,0.296825879229683,0.345355956697786,0.334963698219336,0.333779058933093,0.304027257815137,0.271264846264846,0.221898640080458,0.297291597291597,0.296425796425796,0.241122766122766,0.226739254011981,0.163583890856618,0.163583890856618,0.106060606060606,0.106060606060606,0.106060606060606,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0757575757575758,0.0757575757575758,0.0606060606060606,0.0606060606060606,0.0454545454545455,0.0303030303030303,0.0151515151515152,0
0.20500367572506,0.227484239818924,0.277837034924145,0.352423960153162,0.207757348852367,0.211272795134729,0.215552513390158,0.251167146851681,0.281542545863444,0.281542545863444,0.319876375357659,0.253719131927688,0.253719131927688,0.189748495051525,0.189748495051525,0.189748495051525,0.256162636465667,0.196566676869707,0.150252525252525,0.121969696969697,0.104040404040404,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.110858585858586,0.102020202020202,0.0606060606060606,0.0454545454545455,0.0303030303030303,0.0151515151515152,0
0.194083327260907,0.302456821368489,0.281752168128231,0.308690171216996,0.284644092650619,0.291195672024549,0.291231200469168,0.32842962881944,0.327798315688127,0.322458623026805,0.300588132406314,0.300588132406314,0.281535047444138,0.274440290349381,0.266840482749574,0.251688967598058,0.242598058507149,0.229784861603043,0.181739472648564,0.162073112073112,0.146921596921597,0.104978354978355,0.126010101010101,0.110858585858586,0.102020202020202,0.102977830250558,0.0868686868686869,0.0868686868686869,0.0454545454545455,0.0303030303030303,0.0151515151515152,0
0.186031322625109,0.239557362157028,0.307024160254643,0.297459026673948,0.233898461663119,0.196014255105164,0.22468734968735,0.178633403633404,0.250855691149809,0.232090047999139,0.222662438571529,0.206753347662439,0.201003541912633,0.234348412530231,0.219196897378716,0.182479069751797,0.162265512265512,0.171103896103896,0.146212121212121,0.158333333333333,0.103030303030303,0.103030303030303,0.0757575757575758,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0454545454545455,0.0505050505050505,0.0353535353535354,0.0151515151515152,0
0.288132331071807,0.317184000820421,0.367685712477513,0.266662424120906,0.27588588130032,0.261164928852095,0.266148010238919,0.198813829268375,0.201287281741827,0.244429829429829,0.248227025499753,0.188619528619529,0.186599326599327,0.186339586339586,0.166137566137566,0.163588263588264,0.163588263588264,0.164598364598365,0.149446849446849,0.130832130832131,0.130832130832131,0.130832130832131,0.130832130832131,0.123232323232323,0.0888888888888889,0.0606060606060606,0.0606060606060606,0.0454545454545455,0.0303030303030303,0.0303030303030303,0.0151515151515152,0
0.185747427376671,0.220484398985752,0.250748678814503,0.280772553964402,0.337734962753454,0.344475285004094,0.351884335122092,0.264133791045556,0.243931770843536,0.265633158681287,0.296142800554565,0.28099128540305,0.273559521286794,0.273559521286794,0.23924198696926,0.261799479981298,0.248443307534217,0.264054688297113,0.234487734487734,0.247619047619048,0.140933140933141,0.138383838383838,0.126010101010101,0.117171717171717,0.0757575757575758,0.0909090909090909,0.0757575757575758,0.0606060606060606,0.0454545454545455,0.0303030303030303,0.0151515151515152,0
